id,pr_ab,x,y,aet,cwd,tmin,ppt_djf,ppt_jja,pH,awc,depth,landform
10646,0,-310300.5679,365438.6347,656.9033203,273.1532898,6.493299961,420.7080078,31.72629929,6,0.140000001,152,11
8692,0,129497.4363,-105784.129,161.353302,524.2866821,-2.096699953,100.3933029,9.520700455,0,0,0,10
12789,0,-246927.2105,248350.391,309.8167114,586.6867065,4.710000038,205.2747955,10.99240017,6.438637257,0.079825185,45.54370499,11
1467,0,122356.9819,-153562.0494,260.3833008,306.5067139,-3.779999971,247.9855957,12.17269993,0,0,0,6
11952,0,-312237.3985,385449.067,587.8466797,312.1499939,5.789999962,548.3811035,53.48799896,5.69959259,0.105020374,64.12245178,7
12257,0,-281581.7631,244174.8851,470.7666931,533.0266724,5.226699829,260.4758911,11.03530025,6.262064934,0.120629966,147.157486,6
876,0,-164897.9851,367071.8945,761.6566772,106.9167023,0.709999979,239.9631958,16.00219917,5.460308552,0.090603091,193.7630005,11
1930,0,87380.6559,-175105.1019,380.666687,1054.003296,10.43000031,69.73480225,1.658599973,7.123551846,0.096217886,160.4498444,11
12397,0,-287650.4096,235745.79,411.376709,654.289978,5.440000057,247.5104065,9.744299889,5.813873768,0.112081058,50.37023163,10
6756,0,135709.0785,-137406.4892,181.6499939,559.0200195,-0.213300005,93.08679962,14.96039963,0,0,0,14
12155,0,-303702.5199,298533.5592,463.3566895,262.2099915,2.143300056,401.0078125,22.96920013,6,0.119981311,151.95047,1
5399,0,117714.8441,-176700.9665,266.2999878,594.7299805,0.593299985,174.7640991,8.127400398,0,0,0,6
10253,0,-288083.2698,428948.7645,404.396698,549.0567017,5.183300018,329.3667908,14.95479965,6.5,0.090000004,71,11
3795,0,-73143.28604,84763.65929,420.9700012,810.2399902,8.27670002,154.3623962,4.496200085,0.358031511,0.01053034,7.160630703,6
11303,0,-298318.8957,262698.8887,425.3599854,440.4899902,3.933300018,365.915802,20.09600067,4.812194824,0.136194199,133.4703064,7
3002,0,-68539.0444,18391.14264,353.3866882,937.3032837,8.786700249,110.6179962,2.539799929,6.400000095,0.140000001,37,6
8850,0,142946.539,-120392.8706,203.0133057,312.7567139,-4.396699905,157.4571075,8.484600067,0,0,0,10
10524,0,-256658.4514,184437.7255,355.3866882,567.6433105,5.866700172,303.1178894,10.55490017,5.199999809,0.079999998,61,6
9862,0,-287784.4803,443640.9828,409.2000122,504.4533081,4.583300114,315.2217102,17.00580025,6,0.07,107,7
1291,0,-41778.38199,-10106.56722,368.2767029,920.8267212,8.920000076,124.6423035,2.703799963,6.042514801,0.131571963,36.96379852,11
7606,0,124790.3956,-120410.55,249.5299988,394.373291,-2.766700029,203.384201,13.13630009,0,0,0,14
8852,0,115636.274,-173368.1207,425.373291,800.0700073,4.756700039,176.335907,9.341199875,5.599999905,0.159999996,201,10
9591,0,-286053.7743,435975.383,377.0232849,555.1533203,3.703299999,276.0827942,13.09819984,6.699999809,0.109999999,91,8
3862,0,-55736.39394,92752.74202,569.0900269,607.2332764,7.713300228,230.1591949,7.78730011,5.601780415,0.150000006,200.5904846,15
3735,0,-124332.1599,167647.8391,451.25,790.3200073,9.563300133,201.1307068,6.772099972,6.099999905,0.129999995,38,6
12915,0,-262454.875,298830.8374,282.4700012,503.4667053,2.480000019,218.8484039,13.03120041,6.778627396,0.077742532,121.6648636,2
10929,0,-296048.63,251698.9756,533.6433105,437.0267029,4.989999771,406.2857971,20.89419937,5.974295616,0.130734399,115.2117691,6
3782,0,-40724.28517,-17612.38406,373.8933105,947.416687,8.890000343,116.5886993,2.710299969,6.343565941,0.101286814,55.23255539,7
3943,0,-33367.29457,99101.54951,427.5932922,566.2667236,3.21329999,246.990097,8.690600395,5.955810547,0.090872519,172.5478058,6
7969,0,122358.2223,-155607.4328,278.7000122,325.0700073,-3.426700115,242.8914032,12.48239994,0,0,0,10
2604,0,33357.19392,-36919.3828,386.0599976,468.4432983,1.606699944,192.7498932,4.705599785,5.37254715,0.074509457,201,11
9478,0,-284294.543,378704.6874,484.8399963,430.9100037,6.563300133,307.4059143,14.06190014,6.400000095,0.129999995,119,8
10206,0,-233152.4914,365293.1064,250.8800049,328.9533081,1.860000014,161.9223938,19.78160095,5.699999809,0.100000001,89,8
7818,0,125699.5144,-135485.368,415.1567078,556.2866821,3.406699896,170.3652039,10.26039982,6.199999809,0.100000001,201,12
8701,0,135756.5589,-177746.7492,197.8833008,339.3233032,-4.849999905,180.2550964,8.480099678,0,0,0,11
5106,0,111712.9296,-176087.7027,479.2167053,743.5966797,7.519999981,147.6882935,8.512000084,5.599999905,0.152053162,201,11
10529,0,-265870.5414,171080.7828,331.4599915,550.0966797,5.27670002,353.9560852,11.71119976,5.113631248,0.092618711,56.18731308,4
2991,0,-13556.31255,-43993.04191,331.5433044,919.5167236,8.930000305,110.4395981,2.541199923,5.376321793,0.114577346,44.11717224,12
6591,0,131613.6479,-125628.0857,175.5200043,609.9866943,0.406699985,123.1377029,8.885800362,0,0,0,14
10691,0,-312514.1645,381237.6845,569.4099731,338.1099854,5.27670002,545.8901978,52.16009903,5.800228596,0.110945284,40.95201874,9
4870,0,-79309.0346,177552.0179,487.0733032,549.8300171,5.863299847,301.3487854,12.40709972,5.873083591,0.13997902,91.10810089,6
58,0,-177252.8383,294610.844,418.9566956,760.5966797,9.729999542,191.9228058,10.91499996,6.099999905,0.091542982,30.3144722,7
9851,0,-279565.0827,435344.1661,468.1133118,473.4466858,5.690000057,375.8891907,14.18420029,5.890933514,0.108173341,131.5400085,2
1386,0,143811.8196,-137778.2001,203.6399994,274.333313,-4.866700172,165.3811035,8.922100067,0,0,0,10
9192,0,-265375.4262,82059.70649,472.2867126,712.5966797,8.039999962,248.2456055,3.35529995,7.336477757,0.125313625,117.981163,6
3707,0,-134057.0349,177075.3052,419.2933044,814.6467285,9.713299751,210.8572998,7.225800037,2.124050856,0.054066747,167.4013824,6
6978,0,115713.0998,-142680.3731,262.6066895,425.5332947,-2.700000048,166.0014038,7.942100048,5.199999809,0.109999999,77,11
2458,0,17230.66851,-28665.50295,397.2066956,581.9033203,4.869999886,192.8623047,4.372099876,5.03340435,0.040954415,201,9
12040,0,-308908.7685,384247.8106,572.9367065,332.0133057,4.840000153,521.4310913,48.75669861,5.63173151,0.108413421,63.6983223,6
11106,0,-314383.5505,381206.0272,594.1633301,227.5632935,4.706699848,636.5753784,68.0802002,5.199999809,0.129999995,61,1
1547,0,110604.4521,-165474.3438,538.8499756,774.4932861,8.923299789,134.362793,7.513400078,6.699999809,0.07,0,15
1081,0,-91163.75071,57445.46167,363.5466919,935.583313,9.649999619,106.4457016,2.40260005,6.099999905,0.159999996,41,6
1896,0,-49796.59894,-7298.608852,385.5967102,940.7667236,9.046699524,113.3280029,1.858899951,5.795782566,0.128084347,61.05360794,10
963,0,35335.5165,-111548.4743,329.9732971,987.4232788,7.993299961,91.21820068,2.003099918,5.199869156,0.017930582,7.172232628,1
8260,0,106368.2058,-91085.72793,219.3899994,354.9566956,-3.363300085,196.3269043,10.11369991,0,0,0,9
1257,0,-47247.51077,-8635.047999,333.3566895,950.0667114,8.053299904,101.8143997,1.70570004,3.072780848,0.062415861,131.8624268,15
11235,0,-310508.1794,372848.0085,540.2667236,416.1499939,5.606699944,335.0072937,21.82169914,5.633384705,0.113748059,81.58578491,11
3787,0,-13549.50059,-41885.3706,313.9967041,955.8632813,8.649999619,112.4000015,2.547199965,7.400000095,0.079999998,28,6
10871,0,-299145.5071,265013.5841,481.0332947,441.2467041,4.699999809,356.1365967,18.77659988,5.897214413,0.120244473,64.58618164,10
4982,0,118080.9045,-171414.3935,334.9932861,631.3532715,1.983299971,184.2633972,9.736800194,5.599999905,0.159999996,201,11
1969,0,88935.77247,-168883.8434,421.2399902,934.0966797,10.39999962,101.4921036,3.381099939,6.699999809,0.079999998,79,11
1113,0,-91659.0192,59501.44572,366.7167053,925.8032837,9.703300476,109.2847977,2.454900026,6.099999905,0.159999996,41,6
1222,0,-44661.63902,-10474.59619,351.5332947,952.5067139,8.68999958,107.9935989,1.913200021,6.512264252,0.121672951,69.33081818,14
6806,0,137827.2689,-137883.8699,167.0066986,466.5766907,-3.049999952,100.2011032,13.65439987,0,0,0,10
13024,0,-249197.2585,250003.2453,297.6867065,599.4400024,5.293300152,179.1631012,10.2262001,6.668197155,0.083356887,47.12455368,11
11839,0,-318982.6246,435950.2213,430.2200012,521.9467163,4.639999866,346.7571106,20.44239998,5.86755228,0.113775991,57.31521225,7
6797,0,136617.912,-137775.7028,171.8067017,517.9467163,-0.529999971,89.57679749,14.61789989,0,0,0,15
839,0,-145915.7626,378642.8165,305.8067017,607.0133057,2.096699953,159.6065979,12.45400047,6.5,0.119999997,127,13
11054,0,-293663.246,340981.2733,476.9233093,395.5733032,3.893300056,331.807312,26.39710045,4.595607281,0.063387685,64.18003082,7
5700,0,106943.022,-165033.2491,544.5499878,814.6066895,9.279999733,124.8620987,6.624700069,6.551712036,0.08213263,27.09619904,11
2295,0,15021.97542,-27547.42829,353.5700073,627.9666748,5.533299923,191.1096954,5.177299976,5.366692543,0.08333461,184.160202,7
1894,0,-47616.42164,-5435.163159,370.2033081,955.4299927,9.396699905,118.2331009,1.999300003,5.824176311,0.142417654,57.51646805,6
10444,0,-242837.8275,193486.0128,297.6700134,591.2199707,4.523300171,225.7118073,10.83670044,5.322251797,0.07,50.00265121,10
1919,0,-72545.56568,30948.2156,362.083313,941.1967163,9.52670002,108.4220963,2.839400053,3.909125566,0.102534443,23.07024956,7
9834,0,-292812.0937,438433.7291,426.9899902,415.8999939,3.980000019,363.552002,20.70859909,6,0.07,107,7
11260,0,-333111.0874,430746.8528,526.7233276,401.5899963,6.823299885,395.25,25.37960052,6.085454941,0.141418204,91.87270355,11
1092,0,-92400.50608,58785.99926,363.2933044,931.8900146,9.696700096,106.8746033,2.398799896,6.099999905,0.159999996,41,7
1292,0,-41980.48388,-9743.396526,368.376709,914.6333008,8.81000042,124.7386017,2.753700018,6.045476437,0.116357006,50.55252457,10
12218,0,-285351.0199,237445.3415,401.396698,639.6367188,5.733300209,244.8273926,9.752400398,5.800000191,0.109999999,46,6
10135,0,-262956.8168,345818.3459,333.6000061,426.1966858,3.483299971,251.0070038,19.69610023,6.028025627,0.075605132,53.61153793,7
6921,0,138653.0376,-142377.9618,182.4532928,364.3699951,-4.150000095,123.6570969,13.20800018,0,0,0,14
4005,0,-59697.9016,97137.23039,555.9567261,667.210022,7.993299961,246.844696,8.283200264,5.515655994,0.112289585,72.14479065,6
1895,0,-49879.8771,-7715.724157,380.2066956,939.7733154,8.903300285,111.0580978,1.78579998,5.791223526,0.148244724,65.01730347,10
8502,0,96761.32451,-144901.0013,341.8200073,640.0100098,2.503299952,177.8332977,7.928599834,5.849219322,0.132225662,138.052887,14
106,0,-106371.8171,276243.5612,346.1499939,233,-3.470000029,276.862793,20.99440002,6.259348869,0.02,112.0206833,6
3661,0,88643.80893,-39097.40171,263.126709,448.8633118,-2.353300095,122.1635971,10.49279976,6.498758793,0.040017731,201,7
5655,0,109478.8677,-184459.8446,669.9899902,592.6433105,8.486700058,148.3157959,7.217299938,1.652389646,0.042734217,201,13
9498,0,-286078.2691,378976.4115,435.8233032,554.6400146,6.356699944,261.1882019,12.74009991,6.400000095,0.129999995,119,7
12480,0,-295077.0995,308319.9991,445.4533081,470.6632996,5.25330019,235.0478058,14.08240032,6.696716785,0.121846788,110.4897385,10
12014,0,-306960.5165,301210.8105,551.3167114,341.376709,4.773300171,407.3288879,24.42740059,6,0.129999995,114,11
9562,0,-283924.6718,424762.2249,412.5166931,577.0733032,4.873300076,257.7344055,13.6576004,6,0.07,107,2
5930,0,144171.2731,-154229.925,160.4900055,371.4767151,-4.796700001,113.5673981,4.585100174,0,0,0,6
2381,0,6837.848753,-4558.97869,472.5766907,620.373291,4.523300171,212.9544067,8.601400375,6.38689518,0.158689529,195.5397034,7
11701,0,-327861.9077,429201.8032,529.9799805,423.1400146,6.363299847,431.8666077,27.1678009,5.199999809,0.129999995,61,10
1982,0,20855.96325,-77550.78751,441.4432983,915.0632935,8.213299751,120.4532013,3.190999985,6.5,0.129999995,97,11
1819,0,-38221.02977,-22345.51094,366.7399902,959.8267212,9.116700172,108.6054001,2.342299938,6.221497536,0.125700489,64.38768005,1
2039,0,137683.7501,-264598.6617,268.230011,1186.263306,8.949999809,55.46030045,3.41260004,7.560472965,0.083552316,153.1884766,11
11973,0,-309772.6599,387234.2513,578.4766846,317.6199951,4.843299866,533.0341187,52.0868988,5.812601566,0.099369936,137.2115021,1
4351,0,-17848.61017,209588.5861,203.8000031,700.9299927,0.683300018,60.81930161,12.25370026,6.320051193,0.102612123,90.2312851,7
10221,0,-272709.898,354065.8348,339.0067139,493.2432861,4.586699963,238.6676941,17.25589943,6,0.079947203,60.89440918,7
11657,0,-322649.0039,417915.5008,591.5632935,336.6567078,4.383299828,390.4458923,28.61039925,5.800000191,0.129262939,110.8180618,1
9438,0,-298940.8808,387048.6327,539.3132935,379.2366943,6.256700039,439.0639038,30.63139915,6,0.07,107,7
7115,0,123643.8463,-142268.9953,355.7399902,518.583313,0.653299987,157.6981049,7.282100201,6.199999809,0.100000001,201,6
925,0,-137209.6638,384720.0071,717.373291,201.8166962,3.233299971,161.4104004,12.06900024,3.028694391,0.035018094,84.8130188,6
734,0,-149231.3186,361450.6872,304.3266907,635.4832764,3.343300104,167.8023071,12.25380039,5.800000191,0.100000001,66,7
4649,0,31235.67777,35093.72012,261.019989,274.5067139,-3.746700048,225.9129944,19.11440086,6.699999809,0.059999999,13,13
11693,0,-319159.8708,436950.2234,497.269989,429.2633057,4.236700058,344.8522034,19.84609985,5.800000191,0.080931224,134.5157623,1
10990,0,-294243.1813,348725.0927,405.603302,367.0733032,2.663300037,379.4638062,33.70840073,0.110792287,0.001528169,1.54727149,7
4096,0,-4799.123241,79235.05064,293.1832886,436.2232971,-0.826699972,201.3070068,17.90299988,6.414767265,0.0478714,21.00354004,10
8458,0,144984.6169,-153403.5044,171.2299957,345.9632874,-5.156700134,117.6111984,4.597199917,0,0,0,6
11758,0,-310173.3956,424022.6615,587.9832764,239.6067047,4.730000019,499.3919983,46.40019989,5.706303596,0.107595049,122.9183121,11
7832,0,142722.7381,-171331.2932,138.0332947,747.5532837,1.679999948,98.58439636,5.918600082,0,0,0,14
7157,0,138672.0765,-113161.2031,194.4532928,240.3000031,-4.956699848,169.3583984,8.72480011,0,0,0,6
1629,0,143071.0784,-165841.2842,105.3367004,636.2332764,-0.896700025,85.32679749,5.092199802,0,0,0,15
6870,0,141876.3886,-138442.6433,192.3600006,375.2000122,-4.079999924,137.4945984,10.8458004,0,0,0,15
8448,0,145919.8741,-151369.5325,171.5166931,319.7000122,-5.333300114,122.7279968,5.281400204,0,0,0,10
5744,0,142317.0372,-152615.6147,140.0467072,416.126709,-4.506700039,106.278801,4.690700054,0,0,0,6
9526,0,-288149.7255,412869.197,421.2567139,549.0700073,4.570000172,282.9129944,13.83460045,6,0.07,107,11
12143,0,-306072.1485,299123.7483,562.9266968,351.980011,5.116700172,415.9898987,25.29509926,6,0.129999995,114,15
6264,0,131896.2134,-174606.035,221.2633057,320.8500061,-4.976699829,218.5252991,10.12679958,0,0,0,10
1133,0,-15486.25025,151429.5356,335.2167053,485.0867004,-2.319999933,129.1596069,10.27770042,5.068491459,0.097812995,201,11
12954,0,-283240.2683,274055.7657,412.5867004,568.2966919,4.713300228,336.4606018,13.18929958,6,0.100000001,74,6
500,0,-141701.0137,183112.4987,336.3566895,912.9666748,9.300000191,134.1475983,4.620299816,7.298672676,0.147985667,40.21495438,10
10820,0,-314392.3066,379789.1066,607.9033203,248.7967072,5.260000229,616.8641968,65.04969788,5.264483452,0.127850533,57.66833878,6
6240,0,133392.2391,-174773.4826,192.5832977,400.3299866,-3.736700058,185.7483978,8.585399628,0,0,0,15
608,0,-136442.6273,243301.4877,380.5799866,600.2600098,2.773299932,234.5328979,13.18400002,5.800000191,0.102025516,51,6
6202,0,135341.3148,-172945.4068,165.3300018,478.2999878,-3.153300047,140.621994,6.722199917,0,0,0,14
11417,0,-331584.904,430602.7337,607.0567017,304.5499878,7.039999962,430.2909851,27.00469971,5.800000191,0.079999998,135,8
717,0,-87761.13918,312364.7595,328.7633057,516.9400024,0.783299983,66.9332962,19.96719933,6.599999905,0.100000001,123,7
12916,0,-264199.6442,297149.6309,399.7633057,439.980011,2.893300056,209.756897,12.24530029,6.099999905,0.090000004,201,6
10033,0,-263474.4993,349412.4229,347.2000122,516.789978,3.193300009,158.0641937,13.41959953,5.968262196,0.081108317,111.8708267,14
2383,0,5310.428373,-7525.103418,361.4533081,728.0133057,4.550000191,206.3114014,8.322899818,6.202557087,0.125447467,123.0100098,6
303,0,-132709.1251,271276.6885,366.7033081,191.3666992,-2.446700096,426.4708862,26.75790024,6.699999809,0.029999999,201,4
6112,0,130862.5967,-168852.0621,191.1799927,296.2867126,-5.023300171,171.732193,8.762800217,0,0,0,11
9618,0,-281692.9796,435284.7811,352.1133118,551.9799805,4.756700039,340.6731873,13.64799976,6.329628468,0.087337933,77.86811829,12
7088,0,122757.0858,-142378.1321,354.9266968,509.3933105,0.606700003,161.3802032,7.764699936,6.199999809,0.100000001,201,11
5178,0,112890.3927,-173740.943,356.3266907,691.5999756,2.813299894,174.3146057,9.508199692,3.515643835,0.098845348,126.1865005,6
10029,0,-263163.523,349723.6781,347.2132874,519.666687,3.119999886,157.6396027,13.40180016,6,0.07,107,11
10619,0,-299261.303,385365.0499,548.039978,389.1199951,6.360000134,470.3385925,34.78580093,5.199999809,0.129999995,61,2
6508,0,110990.769,-119909.6701,358.4200134,674.5032959,3.866699934,166.5514069,8.88599968,6.099999905,0.059999999,36,14
513,0,-172581.2671,236951.6632,360.5599976,816.0499878,9.18999958,137.5057983,7.700699806,6.099999905,0.07,30,6
6431,0,107903.1848,-122967.6703,460.623291,578.0100098,4.873300076,161.1152954,7.656899929,5.900000095,0.090000004,77,14
9432,0,-300121.0849,384965.8848,557.7332764,349.0667114,5.823299885,509.9491882,39.96559906,5.199999809,0.129999995,61,1
4236,0,-101062.6379,176229.1647,605.6400146,505.5067139,5.333300114,339.3088074,11.26539993,5.900000095,0.159999996,201,11
11889,0,-291191.9167,343101.1702,520.2000122,251.6833038,2.220000029,351.2203064,32.65719986,0,0,0,6
2017,0,124893.9121,-252686.4246,339.4767151,813.7532959,3.733299971,127.5858994,4.788000107,4.627628803,0.04627629,106.4641495,6
6153,0,137610.7228,-168715.0074,244.2232971,292.3633118,-4.71999979,126.4729996,7.695199966,0,0,0,6
8465,0,142767.9444,-146457.639,196.5099945,233.8666992,-6.103300095,167.0890045,8.710100174,0,0,0,10
10044,0,-258830.1048,346492.2941,346.6832886,518.0266724,2.693300009,176.7460938,12.11929989,6,0.07,107,11
11623,0,-333180.7939,434318.1844,597.5366821,372.6600037,6.073299885,427.2940063,26.58639908,5.800000191,0.129999995,109,10
9375,0,-291041.8196,375875.8821,478.4400024,488.5867004,7.28000021,309.1655884,14.8093996,6,0.059999999,201,11
11888,0,-291201.1205,343161.4724,511.6766968,235.0832977,1.899999976,352.4967957,32.42399979,0,0,0,5
6621,0,131389.3671,-126501.1145,191.6399994,587.4799805,-0.753300011,127.9618988,9.512000084,0,0,0,7
11355,0,-290130.6065,333385.6107,405.9432983,454.6066895,4.303299904,392.593811,18.66300011,5.934673786,0.096532628,77.7587204,7
1241,0,-43763.11289,-10049.67428,381.1400146,941.4533081,9.063300133,114.8096008,2.062400103,6.400000095,0.106784195,53.51762772,10
12368,0,-315047.6426,378613.6118,594.6132813,282.5899963,5.833300114,581.7011719,59.4109993,6.599999905,0.090000004,81,7
9893,0,-290885.2449,425993.4665,371.146698,466.5766907,4.429999828,396.0375977,18.81979942,5.300000191,0.090000004,48,2
7842,0,142419.6684,-182796.7554,214.3067017,751.3800049,2.160000086,101.8374023,5.704599857,5.199999809,0.109999999,77,14
12234,0,-285895.5474,238427.6576,407.4533081,643.916687,5.539999962,245.5935974,9.703900337,5.800000191,0.100436009,137.8143005,5
11671,0,-316283.5402,439096.029,504.1832886,422.9067078,3.666699886,341.9928894,19.49340057,5.800000191,0.094169408,127.6319046,15
7424,0,123839.2325,-118950.2968,236.4333038,394.6966858,-2.606699944,187.8782043,11.82590008,0,0,0,6
4899,0,-15804.52491,166979.7302,228.2532959,515.6533203,-2.599999905,140.8296967,11.59770012,6.052364349,0.065716244,42.57299805,10
1975,0,41151.5211,-119056.4317,400.3299866,1024.390015,9.680000305,77.04910278,2.138200045,6.699999809,0.075373061,108.6023636,10
6804,0,137075.3437,-138278.429,170.3733063,455.8866882,-1.179999948,89.61579895,14.64610004,0,0,0,14
2477,0,65118.25251,-11761.5617,238.8632965,322.0867004,-3.406699896,130.3473969,17.37630081,5.211457253,0.039999999,187.2511139,10
1476,0,144143.477,-137331.7448,201.4866943,272.2366943,-5.043300152,168.637207,8.823599815,0,0,0,14
11217,0,-307482.0359,382468.0229,588.2766724,308.353302,5.626699924,523.6511841,47.20999908,5.904579639,0.094771028,65.40362549,8
3930,0,-40288.24556,115343.9023,491.1832886,525.7733154,4.593299866,271.7153015,9.356800079,5.300000191,0.150000006,145,15
8950,0,-276685.1532,64835.95157,564.8167114,621.2199707,8.353300095,332.5169067,6.106800079,5.382771015,0.131722897,172.1221771,10
2396,0,13958.59804,-12642.08692,289.980011,694.0466919,3.71329999,159.1687927,7.351900101,1.282237649,0.006306087,201,2
8825,0,135517.5848,-106595.8172,207.3833008,213.0832977,-5.063300133,193.0516968,10.98289967,0,0,0,11
5229,0,127726.5283,-172145.5138,290.5599976,265.7132874,-4.739999771,183.5242004,7.135000229,0,0,0,8
7311,0,127175.5022,-148846.3339,168.5832977,495.4032898,-2.156699896,143.9066925,5.64289999,0,0,0,15
8232,0,132506.4439,-113821.3052,180.7400055,323.4599915,-4.19329977,142.8713074,7.394800186,0,0,0,10
1924,0,4754.553399,-83235.68321,334.9233093,1041.689941,9.386699677,72.58010101,2.270100117,6.5,0.090000004,91,11
6808,0,139208.6575,-137489.4893,196.7400055,293.6532898,-5.183300018,145.9562988,11.81359959,0,0,0,4
2023,0,107288.0219,-356108.5771,284.3699951,956.2800293,7.066699982,68.01570129,1.645599961,6.099999905,0.140000001,201,7
10326,0,-220049.6514,372315.359,363.0733032,276.2267151,1.529999971,312.1745911,19.90469933,6.83915472,0.078694843,52.30515671,8
11695,0,-312348.0773,434582.4278,475.8367004,422.0799866,3.726700068,343.3254089,19.2317009,5.84156847,0.09792158,158.6824646,15
12341,0,-308013.2543,378146.8857,588.8933105,317.5,5.74669981,545.8126831,49.77140045,5.748558521,0.111714721,32.65782166,6
1739,0,108613.2752,-162985.5915,459.480011,668.4932861,4.420000076,164.2848053,9.585800171,6.699999809,0.07,0,6
1127,0,-91300.01729,57898.74229,367.1000061,931.2366943,9.643300056,108.610199,2.405200005,6.099999905,0.159999996,41,6
9487,0,-288746.5487,396110.0408,465.4566956,472.2966919,6.103300095,301.5968933,17.22719955,6,0.07,107,14
5036,0,118057.8693,-174029.6178,365.603302,710.2567139,3.99000001,177.2498016,8.991800308,5.599999905,0.159999996,201,10
7569,0,126101.6067,-130069.7076,356.2467041,348.9899902,-2.246700048,176.8123016,10.32940006,6.199999809,0.100000001,201,10
9661,0,-302456.9856,411104.4383,530.0900269,363.3900146,5.053299904,482.2388,32.76720047,6,0.07,107,14
6886,0,138932.7281,-145235.5598,186.7333069,305.8099976,-4.663300037,134.8370056,12.04959965,0,0,0,15
5742,0,142240.7261,-152222.1352,147.5267029,402.126709,-4.573299885,107.0180969,4.920700073,0,0,0,11
866,0,-158031.8325,366800.5422,307.2867126,544.2332764,1.093299985,201.9382935,14.43879986,7,0.109999999,91,7
6597,0,131977.1468,-126352.254,180.2866974,641.9000244,0.629999995,120.4029999,8.949700356,0,0,0,10
7661,0,104170.3266,-87858.25965,218.9100037,528.2700195,-0.936699986,190.3321075,9.614999771,0,0,0,14
2644,0,63319.60544,-7124.157551,244.0032959,288.0766907,-3.503299952,146.2828064,18.0673008,0,0,201,10
2542,0,16213.36206,-38297.65437,385.8367004,845.960022,8.486700058,152.0005951,4.136600018,6.099999905,0.059999999,201,11
10283,0,-216379.4831,375331.4622,293.6799927,306.3200073,1.136700034,289.2008972,18.93569946,5.300000191,0.07,23,11
11785,0,-330510.3363,430366.0121,624.1333008,312.1832886,7.233300209,437.1492004,27.56699944,6,0.159999996,109,6
994,0,36951.10445,-102156.1404,353.8866882,1012.806702,9.449999809,115.3373032,3.165999889,5.300000191,0.050000001,25,6
2232,0,68774.52323,-17300.3868,239.4333038,309.4132996,-2.876699924,127.6486969,18.01099968,4.580709457,0.077969521,201,10
7078,0,118062.8182,-142327.6971,261.1932983,467.1166992,-2.390000105,164.0735931,7.770899773,5.199999809,0.109999999,77,6
10377,0,-228724.0996,214623.9193,351.9932861,752.9832764,8.133299828,172.594696,7.988999844,7.099999905,0.050000001,48,6
12926,0,-264992.7819,297750.0768,393.8467102,468.3033142,3.720000029,198.5220032,11.24530029,6.099999905,0.090000004,201,9
1443,0,123353.3532,-154748.3135,252.646698,316.519989,-3.77670002,238.1811981,11.27390003,0,0,0,6
6102,0,130999.6727,-166053.7079,177.5233002,360.0766907,-5.150000095,151.8733978,7.544000149,0,0,0,11
5706,0,107562.36,-164392.4919,452.2832947,851.6500244,8.643300056,129.7283936,7.093100071,6.699999809,0.07,0,10
8183,0,143071.0784,-165841.2843,105.3367004,636.2332764,-0.896700025,85.32679749,5.092199802,0,0,0,15
10229,0,-270187.5526,344249.674,337.3266907,384.2799988,1.993299961,265.574585,20.23660088,2.331155777,0.039585661,21.11235237,2
7542,0,122788.375,-126918.1222,274.0067139,340.9566956,-2.329999924,231.2276001,14.5248003,0,0,0,14
10361,0,-254286.4382,417157.8852,259.6567078,469.4566956,2.933300018,151.2758026,15.08390045,6.202818394,0.094964772,68.67967987,4
12069,0,-305809.7587,391228.1637,582.789978,301.1199951,4.946700096,564.1740112,46.06240082,5.204432964,0.129778326,61.02770996,11
12317,0,-308274.4804,376201.8134,568.4666748,280.9233093,5.46999979,552.3164063,50.13940048,5.380351543,0.120982401,62.12719727,2
7668,0,107119.5336,-90709.12129,222.8000031,405.2900085,-3.03670001,197.1168976,10.13379955,0,0,0,14
9314,0,-231692.0606,83259.57004,420,790.1132813,8.553299904,223.2779999,3.816200018,6.34301424,0.149816096,39.43754196,10
8358,0,123457.0906,-136042.1978,413.6600037,646.8032837,3.716700077,172.5411987,10.80500031,5.599999905,0.150000006,201,14
2150,0,21388.80176,-35035.25617,496.4967041,584.6867065,4.393300056,171.5753021,4.924699783,5.5,0.170000002,201,8
1095,0,-91884.33763,56013.93652,329.4299927,970.5499878,9.670000076,102.3992004,2.216200113,5.705733299,0.152114674,24.44080925,6
67,0,-176568.9316,288129.9867,394.7600098,782.1766968,10.18999958,160.8253937,9.466300011,6.384200573,0.108946696,56.8937149,7
11155,0,-297584.8107,284029.5786,454.3033142,315.7600098,3.116699934,369.4750061,19.62280083,6,0.119999997,152,7
3968,0,-41723.37579,73195.39762,471.5299988,643.2332764,6.00330019,204.7492981,6.941699982,5.692433834,0.115028568,98.74978638,7
11764,0,-320753.5438,414619.4014,507.6900024,382.9367065,5.309999943,399.2289124,29.53310013,6,0.090000004,66,7
10528,0,-255126.4662,190708.6015,383.1400146,526.6533203,5.093299866,284.6427917,14.54459953,5.128849506,0.09927877,89.05266571,1
762,0,-151498.3291,369127.2088,544.1199951,376.8999939,2.833300114,165.9888,12.59869957,6.5,0.090000004,124,7
915,0,-137646.566,382771.13,645.0499878,292.2167053,3.21329999,154.5453949,12.04080009,0,0,0,11
